ImageNumber,ObjectNumber,FileName_Draq5,FileName_Vimentin,PathName_Draq5,PathName_Vimentin,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Draq5,Intensity_IntegratedIntensity_Draq5,Intensity_IntegratedIntensity_Vimentin,Intensity_LowerQuartileIntensity_Draq5,Intensity_LowerQuartileIntensity_Vimentin,Intensity_MADIntensity_Draq5,Intensity_MADIntensity_Vimentin,Intensity_MassDisplacement_Draq5,Intensity_MaxIntensityEdge_Draq5,Intensity_MaxIntensity_Draq5,Intensity_MeanIntensityEdge_Draq5,Intensity_MeanIntensityEdge_Vimentin,Intensity_MeanIntensity_Draq5,Intensity_MedianIntensity_Draq5,Intensity_MinIntensityEdge_Draq5,Intensity_MinIntensityEdge_Vimentin,Intensity_MinIntensity_Draq5,Intensity_StdIntensityEdge_Draq5,Intensity_StdIntensity_Draq5,Intensity_UpperQuartileIntensity_Draq5,Location_CenterMassIntensity_X_Draq5,Location_CenterMassIntensity_Y_Draq5,Location_CenterMassIntensity_Z_Draq5,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Draq5,Location_MaxIntensity_Y_Draq5,Location_MaxIntensity_Y_Vimentin,Location_MaxIntensity_Z_Draq5,Location_MaxIntensity_Z_Vimentin,Number_Object_Number
1,1,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,2860,6180,533,60,430,0,484.15,19.29125874125874,9.382519994075526,4098,0.8150765789614477,60.34455317543221,1,0.4627831715210356,0.10658117442131085,91.25549237517677,102.00490184299969,15.524174696260024,4.87436807641766,4.0,59.0,52.86916468155206,75.18662489750733,580.6944801964781,0.6979014153245485,2.1618982574436814,13.232028872938827,17.953826528508216,0.0030518043786287308,0.0061799040995538235,0.0012817580718547106,6.103608757257462e-05,0.15011294921099966,0.009308003820478916,0.016723887994885445,0.004466731936867111,0.006282713219007739,0.004626583522006583,0.004257267341017723,0.002288853283971548,0.0060120546258986,0.002288853283971548,0.0015024965435008382,0.0020172310025312378,0.005676356144249439,484.12692683837065,19.142929624989375,0.0,484.15,19.29125874125874,0,469.0,13.0,25.0,0.0,0.0,1
1,2,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,6775,13760,983,80,811,0,903.1664944649447,33.592177121771215,28.75038252135326,10640,0.9293263229418463,92.87732724180174,1,0.49236918604651164,0.034782145916051305,177.60733782587997,171.35343591536179,19.209372712298546,5.348032674145055,4.0,76.75836121306,65.58319848073928,80.10091276649032,1564.5209947489207,0.6367481203007519,6.362646015128121,30.704982484458014,42.732861100230366,0.002914473181590438,0.0061951628886163235,0.0013275351375341415,7.629487663507462e-05,0.07773015166936746,0.010849164798855782,0.040299076586961746,0.004512514904346185,0.0062989243557214315,0.00453210073571336,0.004165713209658861,0.0022735942620784044,0.005951018538326025,0.0022583352401852608,0.0015128514362407865,0.0020001631339578245,0.005600061267614365,903.1086852488022,33.644139329264135,0.0,903.1664944649447,33.592177121771215,0,934.0,58.0,30.0,0.0,0.0,2
1,3,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,2686,4864,583,64,507,0,542.8343261355175,29.182799702159343,12.857660711155177,3940,0.4643042393021504,58.480094195877,1,0.5522203947368421,0.07777464520683845,68.82208107002228,76.4198926981712,16.1245154965971,4.817337389115414,3.605551275463989,63.0,60.95404979237253,-56.820156181954175,658.7777413171634,0.6817258883248731,2.782864167355001,12.305302689084783,16.885389789938927,0.003036545356735587,0.0061951628886163235,0.0012970170937478542,7.629487663507462e-05,0.385774136732096,0.01040665339678526,0.0160830095410347,0.004547163672148694,0.006300904033279497,0.004581274269949659,0.00428778538480401,0.002288853283971548,0.006042572669684887,0.002288853283971548,0.001486004511419405,0.001919582429455198,0.005630579311400652,542.814748517665,29.568076747219926,0.0,542.8343261355175,29.182799702159343,0,526.0,27.0,11.0,0.0,0.0,3
1,4,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,5750,12800,798,156,698,28,736.5986086956522,77.7775652173913,9.096009557967754,8223,0.7930806396358946,85.56358677747905,1,0.44921875,0.10993831895482548,119.45345271209378,133.96268137059664,26.1725046566048,8.07642789401146,6.4031242374328485,87.04224034606528,72.76108750853184,-21.854781258476557,810.7077195258245,0.6992581782804329,3.233051093528047,28.16055583115667,36.2239115643315,0.0031967650866135955,0.0061951628886163235,0.0014038300141692162,7.629487663507462e-05,0.6063206206922414,0.012893873266875744,0.020202945917844772,0.004465540184431005,0.0062784553436017005,0.004897487970635943,0.004486152436584234,0.002288853283971548,0.005966277793049812,0.0022735942620784044,0.0016314642359402099,0.00219694541914979,0.006073090713471174,736.0615269001526,78.05893301942193,0.0,736.5986086956522,77.7775652173913,0,722.0,69.0,97.0,0.0,0.0,4
1,5,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,8001,15312,228,130,96,14,167.95525559305088,71.02224721909761,8.063485760253664,10533,0.5488126940081066,100.93160851500404,1,0.5225313479623824,0.1240158449747844,115.06398983818981,137.38267721950973,38.27531841800928,11.616731994530578,9.055385138137417,108.50282237888275,96.18720716882795,-76.90099092049103,900.4062043356594,0.7596126459698092,3.6865492255892605,44.326894672820345,50.53006882639602,0.003570611122995615,0.0061951628886163235,0.0016021975316107273,7.629534229636192e-05,1.1227772678600159,0.012283512391149998,0.02194247394800186,0.004534500892483715,0.006330748705530189,0.005540169312938425,0.005035477224737406,0.002288853283971548,0.0060120546258986,0.002243076218292117,0.001583122751261043,0.0025968636947265753,0.0068818191066384315,169.02143745842946,71.37422026232827,0.0,167.95525559305088,71.02224721909761,0,155.0,87.0,84.0,0.0,0.0,5
1,6,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,7752,14241,440,171,339,30,392.4418214654283,95.99161506707947,8.764884308992634,10614,0.8216006914208033,99.34864342700902,1,0.5443437960817359,0.11409163712223966,138.30783222914144,143.8401890988746,26.248809496813376,9.376929940596789,8.154234499766936,86.68055799760045,78.84423597885666,19.705108245098018,924.027524679219,0.7303561334087055,3.846219633007422,35.796994457254186,48.78870919672772,0.002960250247269869,0.0061951628886163235,0.0013885709922760725,7.629487663507462e-05,0.869756774693245,0.012115663848817348,0.0238498505204916,0.004606251057493919,0.006276319064422995,0.004617775342783048,0.0042114900425076485,0.002288853283971548,0.0060120546258986,0.0022583352401852608,0.0015757905148799235,0.002058858620996438,0.0057831695303320885,393.28479477140576,96.20579455380548,0.0,392.4418214654283,95.99161506707947,0,414.0,139.0,123.0,0.0,0.0,6
1,7,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,7120,15855,877,163,726,58,794.133988764045,111.6058988764045,22.873396568527394,11268,0.6489606601282857,95.21273842566634,1,0.44906969410280667,0.043718911487590266,121.2858846937746,155.36087023443193,28.600699292150182,7.782928706600982,5.385164807134504,103.1202147424286,92.27696505407322,-59.75259328881661,1430.5737725975564,0.6318778842740504,6.021439021453261,32.710079045267776,44.914474016521126,0.0029755092691630125,0.0061951628886163235,0.0013275351375341415,7.629534229636192e-05,0.31809375991487204,0.011032273061573505,0.02035553567111492,0.004503694107294885,0.006275418386902596,0.004594112225458957,0.0041962312534451485,0.0022583352401852608,0.0060120546258986,0.0022583352401852608,0.0015532449357059587,0.002007287010170883,0.005722133442759514,793.8365875256105,111.4930443529043,0.0,794.133988764045,111.6058988764045,0,751.0,127.0,113.0,0.0,0.0,7
1,8,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,5849,12150,507,163,417,28,458.53513421097625,102.32484185330826,18.38879750172704,8655,0.823467108223879,86.29703411564019,1,0.4813991769547325,0.05438093490920665,122.00417975342576,142.0774436706967,22.825424421026653,6.923085741889512,5.0,80.74937302705905,69.22078085843633,27.349742650802785,1162.5788232314399,0.67579433853264,4.748455098364502,27.779293914092705,36.58515365654603,0.0031128404662013054,0.0061799040995538235,0.0013962006196379662,6.103608757257462e-05,0.7285072437828781,0.01283283717930317,0.01748683862388134,0.004522338188918573,0.0062606314787020285,0.004749409115078254,0.004394598305225372,0.0022583352401852608,0.006027313880622387,0.0022583352401852608,0.0015781496279410523,0.0020455760499774604,0.005905241705477238,457.8430692176339,102.09731416436867,0.0,458.53513421097625,102.32484185330826,0,444.0,101.0,97.0,0.0,0.0,8
1,9,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,6933,16891,726,152,593,25,665.597721044281,84.27434011250541,13.727380049500994,11762,0.5909619700309929,93.95408327288858,1,0.4104552720383636,0.07284711258768939,115.93065351303602,141.8731828077456,32.7566787083184,9.037102767109912,6.708203932499369,117.57121487012769,93.52119064371396,57.81645551351449,1093.6021638285529,0.5894405713314063,4.510246500838548,33.27332006650977,43.543664490804076,0.003128099488094449,0.0061951628886163235,0.0013733122032135725,6.103608757257462e-05,1.5900045858910732,0.011184862814843655,0.01716640032827854,0.004528359940600951,0.006310003997110967,0.004799267282058239,0.00440985755994916,0.0023041123058646917,0.006042572669684887,0.0022583352401852608,0.0015213820520113865,0.002143132350686324,0.005951018538326025,667.150595247054,84.61594850455236,0.0,665.597721044281,84.27434011250541,0,615.0,75.0,149.0,0.0,0.0,9
1,10,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,/Users/Maddie/Downloads/DAY3_N3_Vimentin_231/RM/RM_FIP,3538,8446,334,201,231,119,272.4479932165065,154.0808366308649,7.888772480839475,5769,0.8721022084607124,67.11722215104709,1,0.418896519062278,0.12676243388040848,112.33412803678809,112.61438629233834,18.601075237738275,5.621807551501584,4.47213595499958,67.90930520087653,54.967757436366526,-52.36081414453255,592.2274887854692,0.6132778644479112,2.4333104849793017,18.252003009198233,22.169863834045827,0.0034485389478504658,0.0061951628886163235,0.0014190890360623598,6.103608757257462e-05,0.9322160749113673,0.011291676200926304,0.040543220937252045,0.004626065560797151,0.006265192056258878,0.005158847656641672,0.004730296786874533,0.0023041123058646917,0.005981536582112312,0.002288853283971548,0.0016420120909773303,0.002400930628044562,0.006378271151334047,273.1948442787129,153.52294748309055,0.0,272.4479932165065,154.0808366308649,0,308.0,126.0,158.0,0.0,0.0,10
