ImageNumber,ObjectNumber,FileName_Draq5,FileName_Vimentin,PathName_Draq5,PathName_Vimentin,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Draq5,Intensity_IntegratedIntensityEdge_Vimentin,Intensity_IntegratedIntensity_Draq5,Intensity_IntegratedIntensity_Vimentin,Intensity_LowerQuartileIntensity_Draq5,Intensity_LowerQuartileIntensity_Vimentin,Intensity_MADIntensity_Draq5,Intensity_MADIntensity_Vimentin,Intensity_MassDisplacement_Draq5,Intensity_MassDisplacement_Vimentin,Intensity_MaxIntensityEdge_Draq5,Intensity_MaxIntensityEdge_Vimentin,Intensity_MaxIntensity_Draq5,Intensity_MaxIntensity_Vimentin,Intensity_MeanIntensityEdge_Draq5,Intensity_MeanIntensityEdge_Vimentin,Intensity_MeanIntensity_Draq5,Intensity_MeanIntensity_Vimentin,Intensity_MedianIntensity_Draq5,Intensity_MedianIntensity_Vimentin,Intensity_MinIntensityEdge_Draq5,Intensity_MinIntensityEdge_Vimentin,Intensity_MinIntensity_Draq5,Intensity_MinIntensity_Vimentin,Intensity_StdIntensityEdge_Draq5,Intensity_StdIntensityEdge_Vimentin,Intensity_StdIntensity_Draq5,Intensity_StdIntensity_Vimentin,Intensity_UpperQuartileIntensity_Draq5,Intensity_UpperQuartileIntensity_Vimentin,Location_CenterMassIntensity_X_Draq5,Location_CenterMassIntensity_X_Vimentin,Location_CenterMassIntensity_Y_Draq5,Location_CenterMassIntensity_Y_Vimentin,Location_CenterMassIntensity_Z_Draq5,Location_CenterMassIntensity_Z_Vimentin,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Draq5,Location_MaxIntensity_X_Vimentin,Location_MaxIntensity_Y_Draq5,Location_MaxIntensity_Y_Vimentin,Location_MaxIntensity_Z_Draq5,Location_MaxIntensity_Z_Vimentin,Number_Object_Number
1,1,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,8123,10695,1024,93,909,0,968.6597316262464,37.975994090853135,15.52889837211279,9342,0.5965720300877481,101.69820461484916,-78,0.7595137914913511,0.06439606828748565,119.37744943311853,130.17296186228538,25.0,6.962031650808022,5.0990195135927845,92.0,95.8075107302745,87.03173613103223,1259.0224740453357,0.8695140226932134,6.071900597075,6.829587357118726,57.50783630879596,57.130892815068364,0.004684519954025745,0.006607156712561846,0.002090485766530037,0.0003662165254354477,1.759866967588583,0.9028020665832472,0.016815442591905594,0.0077821011655032635,0.027527276426553726,0.010391393676400185,0.005877928941989352,0.006611410800695766,0.007079630223906926,0.007033225755886786,0.006622415501624346,0.006912337150424719,0.0022735942620784044,0.006042572669684887,0.0022735942620784044,0.006027313880622387,0.002744644670230066,0.00026810335297556875,0.003184493858128633,0.0005853935942886097,0.008896009996533394,0.007354848552495241,969.3045065542128,968.5364628271147,36.33849690432873,37.081647192503496,0.0,0.0,968.6597316262464,37.975994090853135,0,939.0,935.0,14.0,4.0,0.0,0.0,1
1,2,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,3561,7134,594,298,512,211,556.5001404099972,249.95254142094916,16.313026933267494,5249,0.5409906403388381,67.3350281710932,-37,0.49915895710681246,0.06130070183116532,79.8125970244453,94.33981132056604,18.027756377319946,4.9514376909406135,3.605551275463989,77.87803435689757,67.12467773653943,44.76036839412195,854.3940110268397,0.6784149361783197,5.134325234917924,5.309559870045632,22.93163989437744,24.546334435231984,0.003982604946941137,0.006530861370265484,0.002075226977467537,0.0003051804378628731,3.85625875894325,0.06253614548105994,0.024628061801195145,0.007980468682944775,0.024628061801195145,0.010101472958922386,0.006401901789174469,0.006620398840455901,0.006439662986345813,0.006893101498239815,0.005828946363180876,0.00679026497527957,0.0022735942620784044,0.0061036087572574615,0.0022735942620784044,0.0060883499681949615,0.0033272971523598364,0.00027386106387718335,0.0032277539215083565,0.000495183795123438,0.008209354244172573,0.007156481500715017,553.1300437576723,556.5191440746838,251.826889352875,249.89296264771482,0.0,0.0,556.5001404099972,249.95254142094916,0,523.0,571.0,260.0,256.0,0.0,0.0,2
1,3,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,2603,5688,157,349,78,277,116.17134076066078,307.1997694967345,15.853068559417007,3660,0.6713692038269724,57.56945835202576,-34,0.45763009845288327,0.06307927050539261,73.38577971066763,79.19595949289332,17.0,4.140909716072263,2.23606797749979,65.06237149266562,54.38789372308067,42.71579346414079,720.1097397793778,0.7112021857923497,4.782116484828293,4.393698101863265,17.208468987373635,17.80762980459258,0.004165713209658861,0.0065003433264791965,0.0020447089336812496,0.00027466239407658577,3.3102471337315915,0.1719100925428719,0.02848859317600727,0.007843137718737125,0.02848859317600727,0.009857328608632088,0.007201982657873936,0.006617015213649495,0.00661101382534523,0.006841194700189236,0.005951018538326025,0.006744487676769495,0.0023193713277578354,0.0061036087572574615,0.0023041123058646917,0.006027313880622387,0.0038282370850568214,0.000268804922321844,0.0033032994823169646,0.00047605703952740517,0.008377202786505222,0.007064927369356155,114.41186265475487,116.34293068537995,310.00369048014613,307.1892824736599,0.0,0.0,116.17134076066078,307.1997694967345,0,113.0,128.0,346.0,324.0,0.0,0.0,3
1,4,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,3320,6396,333,400,251,322,287.2671686746988,358.57861445783135,7.314667957010437,4223,0.6851117799081211,65.0165770286374,-28,0.5190744215134458,0.13671160548601416,77.81422604429031,89.05054744357274,21.93171219946131,6.926344520516519,5.385164807134504,59.98127158685843,56.682835409014544,-41.37024232768286,552.422402257836,0.7861709685058016,4.455283495364711,3.4891890450380743,31.83311244030483,23.276799047365785,0.006530861370265484,0.0065918974578380585,0.0027466239407658577,0.0003509572707116604,1.8606933564385975,0.1515009201861638,0.029068436473608017,0.007888914085924625,0.0317082479596138,0.009796292521059513,0.008470120713621123,0.006633439249121814,0.009588286879609888,0.007011084050411381,0.009018082171678543,0.0068818191066384315,0.002334630349650979,0.0061036087572574615,0.002288853283971548,0.0060883499681949615,0.003923893613839168,0.00027488911865915553,0.004070826171377558,0.0005763356445281424,0.012130922637879848,0.007324330508708954,288.10516094600086,287.2302318366185,360.23992379685666,358.72554368844897,0.0,0.0,287.2671686746988,358.57861445783135,0,302.0,284.0,345.0,362.0,0.0,0.0,4
1,5,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,6982,14410,457,468,347,337,400.08135204812373,413.69177885992553,19.810286300283845,9894,0.7461795718071087,94.28551586188043,-67,0.48452463566967385,0.050478826244205854,125.01282177328923,151.6047492659778,23.345235059857504,6.060680250277788,4.123105625617661,96.04686356149273,83.2266273808043,40.45924612472511,1318.3788591251896,0.7056802102284213,8.526985679520294,8.087373292539269,43.6188301788643,49.491860097739846,0.0037232013419270515,0.006561379414051771,0.0020447089336812496,0.0003509577363729477,8.372489042332681,1.1436758185511973,0.024277104064822197,0.0076905470341444016,0.024658579379320145,0.012970169074833393,0.0069721878000983594,0.006612733681552959,0.00624732600671216,0.007088493282403301,0.005523765925318003,0.006866559851914644,0.002288853283971548,0.0060883499681949615,0.0022735942620784044,0.006057831924408674,0.0037678226314787283,0.00025754747424101154,0.0033190618005834393,0.0007978348905923419,0.0079499501734972,0.007339589763432741,397.28587052668803,400.61782348559734,405.7997667066599,414.70182478695745,0.0,0.0,400.08135204812373,413.69177885992553,0,388.0,428.0,367.0,434.0,0.0,0.0,5
1,6,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,13739,29606,598,570,467,344,525.9755440716209,448.4057063832885,28.77499843483686,19811,0.8825654550407996,132.26124944637564,-133,0.46406133891778695,0.03475239111705167,213.65426803368413,227.40712389896672,27.202941017470888,7.121807591051157,5.0990195135927845,123.93570439356616,100.45800519641506,6.555561264804677,2228.8977618330573,0.6935036091060522,9.081452753394842,13.57421247754246,62.28279619361274,95.7966140806675,0.0024109254591166973,0.006561379414051771,0.0014190890360623598,0.0003356984816491604,13.393279949401729,0.21207304147679734,0.021881436929106712,0.007705806288868189,0.023178454488515854,0.011810483410954475,0.004423503533071038,0.006611891123985612,0.00453328453261611,0.006972604562243794,0.00379949645139277,0.006851301062852144,0.0022583352401852608,0.005966277793049812,0.0022278171963989735,0.005966277793049812,0.002650948881592743,0.0002625938176129974,0.0024809129230280234,0.0005670996503217915,0.005676356144249439,0.007263294421136379,524.4438730473286,525.8817678667459,435.1002965182603,448.21549334924384,0.0,0.0,525.9755440716209,448.4057063832885,0,524.0,527.0,357.0,391.0,0.0,0.0,6
1,7,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,361,621,159,403,132,380,147.08587257617728,391.0831024930748,4.807261437155541,477,0.5959332245805943,21.43920417481474,-6,0.5813204508856683,0.20801864285369523,25.60314202964692,27.313000567495326,5.385164807134504,2.0390168069132617,2.0,22.0,20.56019334437394,81.45918354503877,147.67514421272202,0.7568134171907757,0.5719539250712842,0.9044785392470658,1.4933089357800782,2.432410202920437,0.0024490730138495564,0.006439307238906622,0.0012207217514514923,0.00024414435029029846,0.3796731752665926,0.030107190401698847,0.01361104752868414,0.007354848552495241,0.01361104752868414,0.008422980085015297,0.004205543566700619,0.006650577494463719,0.004136589849806311,0.006737978401441654,0.003616388188675046,0.00668345158919692,0.0023041123058646917,0.006134126801043749,0.0022735942620784044,0.0060883499681949615,0.001998144795968506,0.0002818481007518513,0.0018735118379463156,0.0003881474917269823,0.005214770790189505,0.006958113983273506,147.16741600442185,147.05626442504416,391.45391563918366,391.0776435279382,0.0,0.0,147.08587257617728,391.0831024930748,0,147.0,143.0,396.0,389.0,0.0,0.0,7
1,8,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,957,1470,940,482,898,447,917.0741901776385,464.5182863113898,2.8393896068533593,1148,0.5079577362017031,34.906879612929465,-6,0.6510204081632653,0.35218837090419947,38.296277351971234,43.32435804486894,14.035668847618199,4.907369076173831,4.123105625617661,33.6816154528282,32.98772371810642,80.79196850054775,184.7878425849301,0.8336236933797909,0.5364919542334974,1.1108568105846643,2.927656995598227,6.922835232224315,0.0023498893715441227,0.006652933545410633,6.103608757257462e-05,0.0004730299115180969,0.2451401742950082,0.07628308683681682,0.008224613033235073,0.007339589763432741,0.008987563662230968,0.010391393676400185,0.0031934044894851034,0.006612242920146812,0.0030592027122238524,0.007233892614654457,0.00238040741533041,0.007049668114632368,0.002288853283971548,0.006134126801043749,0.0022735942620784044,0.006134126801043749,0.0012742163942795319,0.0002532211081603175,0.0011546316729970647,0.0007610811792805122,0.0035057602799497545,0.0076752882450819016,916.8437486968993,917.0413169447799,464.60189509686194,464.44944983923455,0.0,0.0,917.0741901776385,464.5182863113898,0,917.0,923.0,457.0,462.0,0.0,0.0,8
1,9,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,1009,2585,309,526,262,471,284.2745292368682,496.77304261645196,30.68610295162848,2075,0.6491316250028937,35.84269382507095,-20,0.39032882011605413,0.032588041615330986,53.76189833033401,56.08029957123981,4.0,1.3463061566180756,1.0,44.25967534008767,40.89539130281898,13.672438569648074,623.7655480083437,0.48626506024096383,3.9123064598534256,4.048203319776803,6.485191212268546,6.752193602267653,0.004058899823576212,0.006439307238906622,0.0019073778530582786,0.00021362630650401115,1.9141608182771357,0.012032450085100038,0.022766461595892906,0.007736324332654476,0.022766461595892906,0.008331426419317722,0.006403120228892677,0.006625537348243541,0.006427345106311741,0.00669196590908588,0.005615320056676865,0.006652933545410633,0.0022735942620784044,0.0060883499681949615,0.0022735942620784044,0.0060883499681949615,0.0032774326953697026,0.00027977975151994,0.0032265075066712683,0.0003368927472598295,0.008239871822297573,0.0068818191066384315,285.48760610903554,284.2841549822041,495.292348137351,496.78026237280375,0.0,0.0,284.2745292368682,496.77304261645196,0,281.0,295.0,478.0,508.0,0.0,0.0,9
1,10,Trial1_1-0002.tif,Trial1_1-0001.tif,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,/Users/Maddie/Downloads/Day3_N2_Vimentin_231/R/R_FIP,1101,3330,30,646,0,535,6.085376930063578,592.9881925522252,17.52408718229688,2158,0.9830182194960573,37.441110276718746,-13,0.33063063063063064,0.05706431322769362,115.33774487981516,110.01818031580054,5.830951894845301,1.9068333453960342,1.4142135623730951,29.0,21.16539702536349,1.6683182173844167,492.3980156401965,0.510194624652456,2.3893187162466347,2.375982340890914,7.6090792221948504,7.4519570977427065,0.0045929658226668835,0.0064850845374166965,0.0020599679555743933,0.0002288853283971548,3.117877482742353,0.07932448389457904,0.01770046539604664,0.00747692072764039,0.0237430389970541,0.008972304873168468,0.006674074626387248,0.006636822181259537,0.006911061963846368,0.006768353403944329,0.006477454910054803,0.006698710843920708,0.002288853283971548,0.006149386055767536,0.002288853283971548,0.006118868011981249,0.0030499329960714037,0.0002515301233932859,0.003098013717725014,0.0004073138382219307,0.00880064070224762,0.006942855194211006,5.893011478136982,6.036278267748058,596.1001301368012,592.9258893010743,0.0,0.0,6.085376930063578,592.9881925522252,0,2.0,3.0,568.0,598.0,0.0,0.0,10
